frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
384,4,366.419,351.029,368.715,348.733,3.247034339208615,-0.7853981633974483,0.7071067811865476
384,21,690.15,2.0426,682.114,3.1906000000000034,8.11758584802151,-0.14189705460416527,0.9899494936611664
384,22,868.087,423.352,868.087,423.352,0.0,,
384,23,838.634,213.751,839.791,216.066,2.5880251157977736,1.1073215188982837,0.44705903081755344
384,24,1004.1300000000001,133.896,1000.6600000000001,135.053,3.6578065831861877,-0.321837007236403,0.9486559557168907
384,25,915.155,258.043,915.155,258.043,0.0,,
384,26,902.287,-18.8707,902.287,-18.8707,0.0,,
384,29,751.835,147.784,754.149,146.627,2.587130649967217,-0.4636476090008061,0.8944271909999159
384,42,878.419,2.0426,878.419,2.0426,0.0,,
384,48,294.096,82.401,296.392,82.401,2.2959999999999923,0.0,1.0
385,4,368.715,348.733,366.419,351.029,3.247034339208615,-0.7853981633974483,0.7071067811865476
385,21,682.114,3.1906000000000034,686.706,14.6704,12.36415270206575,1.1902839421430709,0.37139625420776085
385,22,868.087,423.352,868.087,423.352,0.0,,
385,23,839.791,216.066,840.948,219.538,3.659703949775157,1.2491321804167237,0.3161457909924676
385,24,1000.6600000000001,135.053,1005.29,136.211,4.772616054115283,0.2450802994716804,0.9701178447001978
385,25,915.155,258.043,915.155,258.043,0.0,,
385,26,902.287,-18.8707,902.287,-18.8707,0.0,,
385,29,754.149,146.627,754.149,146.627,0.0,,
385,42,878.419,2.0426,878.419,2.0426,0.0,,
385,48,296.392,82.401,292.948,84.697,4.139172864232678,-0.5880026035475666,0.8320502943378442
386,4,366.419,351.029,367.567,351.029,1.1480000000000246,0.0,1.0
386,21,686.706,14.6704,686.706,14.6704,0.0,,
386,22,868.087,423.352,868.087,423.352,0.0,,
386,23,840.948,219.538,845.578,223.01,5.787200013823595,0.6434319907397565,0.8000414689211616
386,24,1005.29,136.211,1005.29,135.053,1.1580000000000155,-1.5707963267948966,6.123233995736766e-17
386,25,915.155,258.043,915.155,258.043,0.0,,
386,26,902.287,-18.8707,902.287,-18.8707,0.0,,
386,29,754.149,146.627,756.464,152.413,6.231935574121436,1.1902005575492696,0.3714736733821928
386,42,878.419,2.0426,878.419,2.0426,0.0,,
386,48,292.948,84.697,302.132,86.993,9.466650516418172,0.2449786631268627,0.9701425001453322
387,4,367.567,351.029,369.863,345.289,6.182169198590417,-1.1902899496825334,0.37139067635410217
387,21,686.706,14.6704,686.706,13.522399999999998,1.1480000000000032,-1.5707963267948966,6.123233995736766e-17
387,22,868.087,423.352,868.087,423.352,0.0,,
387,23,845.578,223.01,846.735,229.954,7.039729043081156,1.405694355435671,0.16435291655680567
387,24,1005.29,135.053,1005.29,135.053,0.0,,
387,25,915.155,258.043,915.155,258.043,0.0,,
387,26,902.287,-18.8707,902.287,-18.8707,0.0,,
387,29,756.464,152.413,754.149,151.256,2.588025115797812,0.4634748078965933,0.8945044566487557
387,42,878.419,2.0426,878.419,2.0426,0.0,,
387,48,302.132,86.993,304.428,86.993,2.2959999999999923,0.0,1.0
388,4,369.863,345.289,377.899,342.993,8.357566152894034,-0.2782996590051104,0.9615239476408234
388,21,686.706,13.522399999999998,686.706,12.374400000000001,1.1479999999999961,-1.5707963267948966,6.123233995736766e-17
388,22,868.087,423.352,868.087,423.352,0.0,,
388,23,846.735,229.954,850.207,235.74099999999999,6.748640826121924,1.0304022388391156,0.5144739643812322
388,24,1005.29,135.053,1005.29,135.053,0.0,,
388,25,915.155,258.043,915.155,258.043,0.0,,
388,26,902.287,-18.8707,902.287,-18.8707,0.0,,
388,29,754.149,151.256,754.149,150.099,1.1570000000000107,-1.5707963267948966,6.123233995736766e-17
388,42,878.419,2.0426,879.567,-5.993300000000001,8.117486853084523,-1.4288975300092048,0.14142308090881625
388,48,304.428,86.993,310.168,86.993,5.740000000000009,0.0,1.0
389,4,377.899,342.993,379.047,342.993,1.1480000000000246,0.0,1.0
389,21,686.706,12.374400000000001,683.262,10.078499999999998,4.139117395049399,0.5879825014287977,0.8320614448189554
389,22,868.087,423.352,868.087,423.352,0.0,,
389,23,850.207,235.74099999999999,851.364,232.269,3.659703949775166,-1.2491321804166917,0.31614579099249795
389,24,1005.29,135.053,1005.29,135.053,0.0,,
389,25,915.155,258.043,915.155,258.043,0.0,,
389,26,902.287,-18.8707,902.287,-18.8707,0.0,,
389,29,754.149,150.099,752.992,154.728,4.771403357503981,-1.3258684947562753,0.24248631132398946
389,42,879.567,-5.993300000000001,877.271,-8.289200000000001,3.2469636293004918,0.7853763859197085,0.7071221800210575
389,48,310.168,86.993,311.316,85.845,1.6235171696042876,-0.7853981633974606,0.7071067811865388
390,4,379.047,342.993,380.195,342.993,1.1479999999999677,0.0,1.0
390,21,683.262,10.078499999999998,678.67,6.634500000000003,5.739999999999984,0.6435011087932854,0.7999999999999994
390,22,868.087,423.352,868.087,423.352,0.0,,
390,23,851.364,232.269,850.207,233.426,1.636245091665686,-0.7853981633974237,0.7071067811865649
390,24,1005.29,135.053,1005.29,135.053,0.0,,
390,25,915.155,258.043,915.155,258.043,0.0,,
390,26,902.287,-18.8707,902.287,-18.8707,0.0,,
390,29,752.992,154.728,754.149,152.413,2.5880251157977736,-1.1073215188982837,0.44705903081755344
390,42,877.271,-8.289200000000001,879.567,-2.549299999999999,6.1820763510329,1.1902839421430627,0.37139625420776845
390,48,311.316,85.845,319.352,84.697,8.117585848021566,-0.14189705460416344,0.9899494936611666
391,4,380.195,342.993,377.899,345.289,3.247034339208615,-0.7853981633974483,0.7071067811865476
391,21,678.67,6.634500000000003,678.67,7.782499999999999,1.1479999999999961,1.5707963267948966,6.123233995736766e-17
391,22,868.087,423.352,868.087,423.352,0.0,,
391,23,850.207,233.426,853.679,233.426,3.47199999999998,0.0,1.0
391,24,1005.29,135.053,1005.29,135.053,0.0,,
391,25,915.155,258.043,914.007,263.783,5.853674401604531,-1.3734007669450121,0.1961161351381877
391,26,902.287,-18.8707,902.287,-18.8707,0.0,,
391,29,754.149,152.413,752.992,152.413,1.157000000000039,0.0,1.0
391,42,879.567,-2.549299999999999,881.863,-5.993300000000001,4.139172864232689,-0.9827937232473196,0.554700196225237
391,48,319.352,84.697,318.204,84.697,1.1479999999999677,0.0,1.0
392,4,377.899,345.289,376.751,345.289,1.1480000000000246,0.0,1.0
392,21,678.67,7.782499999999999,675.226,7.782499999999999,3.44399999999996,0.0,1.0
392,22,868.087,423.352,868.087,423.352,0.0,,
392,23,853.679,233.426,854.836,233.426,1.157000000000039,0.0,1.0
392,24,1005.29,135.053,1005.29,135.053,0.0,,
392,25,914.007,263.783,915.155,256.895,6.983011384782393,-1.4056476493802672,0.16439898730535982
392,26,902.287,-18.8707,902.287,-18.8707,0.0,,
392,29,752.992,152.413,750.677,152.413,2.314999999999941,0.0,1.0
392,42,881.863,-5.993300000000001,879.567,-4.845300000000002,2.5670060381698026,-0.46364760900079743,0.8944271909999197
392,48,318.204,84.697,326.24,84.697,8.036000000000001,0.0,1.0
393,4,376.751,345.289,375.603,342.993,2.5670060381697373,1.1071487177941004,0.4472135954999491
393,21,675.226,7.782499999999999,669.487,11.226500000000001,6.69307530213133,-0.5404963701297587,0.8574533739628653
393,22,868.087,423.352,868.087,423.352,0.0,,
393,23,854.836,233.426,857.151,233.426,2.314999999999941,0.0,1.0
393,24,1005.29,135.053,1005.29,135.053,0.0,,
393,25,915.155,256.895,915.155,264.93,8.035000000000025,1.5707963267948966,6.123233995736766e-17
393,26,902.287,-18.8707,902.287,-18.8707,0.0,,
393,29,750.677,152.413,756.464,152.413,5.787000000000035,0.0,1.0
393,42,879.567,-4.845300000000002,883.011,-8.289200000000001,4.870480798648089,-0.7853836451843567,0.7071170470389535
393,48,326.24,84.697,333.128,84.697,6.887999999999977,0.0,1.0
394,4,375.603,342.993,371.011,351.029,9.255471895046728,-1.051650212548375,0.4961389383568326
394,21,669.487,11.226500000000001,675.226,11.226500000000001,5.739000000000033,0.0,1.0
394,22,868.087,423.352,868.087,423.352,0.0,,
394,23,857.151,233.426,858.308,233.426,1.157000000000039,0.0,1.0
394,24,1005.29,135.053,1005.29,135.053,0.0,,
394,25,915.155,264.93,915.155,264.93,0.0,,
394,26,902.287,-18.8707,902.287,-18.8707,0.0,,
394,29,756.464,152.413,758.778,151.256,2.58713064996723,-0.463647609000816,0.8944271909999114
394,42,883.011,-8.289200000000001,887.603,-5.993300000000001,5.1339673557590775,0.46363018724626426,0.8944349821096669
394,48,333.128,84.697,340.016,82.401,7.260589507746633,-0.3217505543966416,0.948683298050514
395,4,371.011,351.029,374.455,352.177,3.6302947538732693,0.3217505543966521,0.9486832980505107
395,21,675.226,11.226500000000001,663.747,13.522399999999998,11.70634861133056,-0.19740393633607758,0.9805790328924198
395,22,868.087,423.352,868.087,423.352,0.0,,
395,23,858.308,233.426,859.466,235.74099999999999,2.5884723293865872,1.10697594654494,0.4473681201276108
395,24,1005.29,135.053,1005.29,135.053,0.0,,
395,25,915.155,264.93,915.155,264.93,0.0,,
395,26,902.287,-18.8707,902.287,-18.8707,0.0,,
395,29,758.778,151.256,758.778,151.256,0.0,,
395,42,887.603,-5.993300000000001,887.603,-5.993300000000001,0.0,,
395,48,340.016,82.401,341.164,82.401,1.1479999999999677,0.0,1.0
396,4,374.455,352.177,368.715,354.473,6.182169198590417,-0.3805063771123632,0.92847669088526
396,21,663.747,13.522399999999998,660.303,12.374400000000001,3.6302947538732604,0.3217505543966447,0.948683298050513
396,22,868.087,423.352,868.087,423.352,0.0,,
396,23,859.466,235.74099999999999,864.095,235.74099999999999,4.629000000000019,0.0,1.0
396,24,1005.29,135.053,1005.29,135.053,0.0,,
396,25,915.155,264.93,915.155,264.93,0.0,,
396,26,902.287,-18.8707,902.287,-18.8707,0.0,,
396,29,758.778,151.256,758.778,151.256,0.0,,
396,42,887.603,-5.993300000000001,887.603,-5.993300000000001,0.0,,
396,48,341.164,82.401,349.2,84.697,8.357566152894037,0.27829965900511205,0.9615239476408229
397,4,368.715,354.473,367.567,353.325,1.6235171696043076,0.785398163397473,0.70710678118653
397,21,660.303,12.374400000000001,654.563,12.374400000000001,5.740000000000009,0.0,1.0
397,22,868.087,423.352,868.087,423.352,0.0,,
397,23,864.095,235.74099999999999,868.724,235.74099999999999,4.629000000000019,0.0,1.0
397,24,1005.29,135.053,1005.29,135.053,0.0,,
397,25,915.155,264.93,915.155,262.635,2.295000000000016,-1.5707963267948966,6.123233995736766e-17
397,26,902.287,-18.8707,902.287,-18.8707,0.0,,
397,29,758.778,151.256,758.778,148.941,2.3149999999999977,-1.5707963267948966,6.123233995736766e-17
397,42,887.603,-5.993300000000001,887.603,-5.993300000000001,0.0,,
397,48,349.2,84.697,357.235,83.549,8.116595899759972,-0.14191447833179352,0.989947029423707
398,4,367.567,353.325,371.011,359.065,6.693932775282422,1.030376826524311,0.5144957554275278
398,21,654.563,12.374400000000001,656.859,10.078499999999998,3.246963629300495,-0.7853763859197093,0.707122180021057
398,22,868.087,423.352,868.087,423.352,0.0,,
398,23,868.724,235.74099999999999,873.354,235.74099999999999,4.6299999999999955,0.0,1.0
398,24,1005.29,135.053,1005.29,135.053,0.0,,
398,25,915.155,262.635,915.155,262.635,0.0,,
398,26,902.287,-18.8707,909.231,-22.34268,7.763619073627934,-0.4636453048506887,0.8944282214448002
398,29,758.778,148.941,758.778,148.941,0.0,,
398,42,887.603,-5.993300000000001,887.603,-5.993300000000001,0.0,,
398,48,357.235,83.549,359.531,84.697,2.56700603816975,0.4636476090008061,0.8944271909999159
399,4,371.011,359.065,372.159,359.065,1.1479999999999677,0.0,1.0
399,21,656.859,10.078499999999998,654.563,13.522399999999998,4.139089659574943,-0.9827803217450115,0.5547113468993645
399,22,868.087,423.352,868.087,423.352,0.0,,
399,23,873.354,235.74099999999999,869.882,238.055,4.172454912878119,-0.5878696601822165,0.8321240306956706
399,24,1005.29,135.053,1005.29,135.053,0.0,,
399,25,915.155,262.635,915.155,262.635,0.0,,
399,26,909.231,-22.34268,909.231,-22.34268,0.0,,
399,29,758.778,148.941,758.778,148.941,0.0,,
399,42,887.603,-5.993300000000001,886.455,-5.993300000000001,1.1479999999999109,0.0,1.0
399,48,359.531,84.697,360.679,84.697,1.1479999999999677,0.0,1.0
400,4,372.159,359.065,372.159,363.657,4.5919999999999845,1.5707963267948966,6.123233995736766e-17
400,21,654.563,13.522399999999998,653.415,18.1143,4.733228244021207,-1.325812539562184,0.2425405961460077
400,22,868.087,423.352,868.087,423.352,0.0,,
400,23,869.882,238.055,869.882,238.055,0.0,,
400,24,1005.29,135.053,1005.29,135.053,0.0,,
400,25,915.155,262.635,915.155,262.635,0.0,,
400,26,909.231,-22.34268,909.231,-22.34268,0.0,,
400,29,758.778,148.941,758.778,148.941,0.0,,
400,42,886.455,-5.993300000000001,886.455,-5.993300000000001,0.0,,
400,48,360.679,84.697,367.567,83.549,6.9830113847823885,-0.1651486774146255,0.986393923832144
401,4,372.159,363.657,372.159,367.101,3.444000000000017,1.5707963267948966,6.123233995736766e-17
401,21,653.415,18.1143,648.823,21.558300000000003,5.739999999999989,-0.6435011087932864,0.7999999999999988
401,22,868.087,423.352,868.087,423.352,0.0,,
401,23,869.882,238.055,869.882,238.055,0.0,,
401,24,1005.29,135.053,1005.29,135.053,0.0,,
401,25,915.155,262.635,915.155,262.635,0.0,,
401,26,909.231,-22.34268,909.231,-22.34268,0.0,,
401,29,758.778,148.941,758.778,148.941,0.0,,
401,42,886.455,-5.993300000000001,889.899,-4.845300000000002,3.6302947538732613,0.32175055439664557,0.9486832980505128
401,48,367.567,83.549,367.567,82.401,1.1480000000000103,-1.5707963267948966,6.123233995736766e-17
402,4,372.159,367.101,372.159,367.101,0.0,,
402,21,648.823,21.558300000000003,643.083,21.558300000000003,5.740000000000009,0.0,1.0
402,22,868.087,423.352,868.087,423.352,0.0,,
402,23,869.882,238.055,869.882,238.055,0.0,,
402,24,1005.29,135.053,1011.0799999999999,140.84,8.186175480650268,0.7851390289124516,0.7072899931947263
402,25,915.155,262.635,915.155,262.635,0.0,,
402,26,909.231,-22.34268,909.231,-22.34268,0.0,,
402,29,758.778,148.941,757.621,148.941,1.157000000000039,0.0,1.0
402,42,889.899,-4.845300000000002,892.195,-3.6972999999999985,2.567006038169804,0.4636476090007987,0.8944271909999192
402,48,367.567,82.401,372.159,80.105,5.1340120763395,-0.4636476090008061,0.8944271909999159
403,4,372.159,367.101,371.011,367.101,1.1479999999999677,0.0,1.0
403,21,643.083,21.558300000000003,641.935,19.262300000000003,2.567006038169769,1.1071487177940817,0.44721359549996575
403,22,868.087,423.352,868.087,423.352,0.0,,
403,23,869.882,238.055,869.882,238.055,0.0,,
403,24,1011.0799999999999,140.84,1011.0799999999999,144.312,3.4720000000000084,1.5707963267948966,6.123233995736766e-17
403,25,915.155,262.635,915.155,262.635,0.0,,
403,26,909.231,-22.34268,909.231,-22.34268,0.0,,
403,29,757.621,148.941,758.778,146.627,2.5871306499672677,-1.1071487177940758,0.44721359549997114
403,42,892.195,-3.6972999999999985,889.899,-4.845300000000002,2.567006038169804,0.4636476090007987,0.8944271909999192
403,48,372.159,80.105,369.863,82.401,3.247034339208615,-0.7853981633974483,0.7071067811865476
404,4,371.011,367.101,369.863,367.101,1.1480000000000246,0.0,1.0
404,21,641.935,19.262300000000003,632.751,18.1143,9.255471895046705,0.1243549945467622,0.9922778767136675
404,22,868.087,423.352,868.087,423.352,0.0,,
404,23,869.882,238.055,869.882,238.055,0.0,,
404,24,1011.0799999999999,144.312,1016.8599999999999,140.84,6.742639245873958,-0.540928198975309,0.8572310914508653
404,25,915.155,262.635,915.155,262.635,0.0,,
404,26,909.231,-22.34268,909.231,-22.34268,0.0,,
404,29,758.778,146.627,751.835,143.155,7.76273360357032,0.4637052193245143,0.8944014253956474
404,42,889.899,-4.845300000000002,888.751,-4.845300000000002,1.1480000000000246,0.0,1.0
404,48,369.863,82.401,373.307,80.105,4.13917286423267,-0.5880026035475637,0.8320502943378458
405,4,369.863,367.101,367.567,371.693,5.1340120763395,-1.1071487177940904,0.44721359549995804
405,21,632.751,18.1143,625.863,23.854300000000002,8.96616662794078,-0.694738276196709,0.7682212795973721
405,22,868.087,423.352,868.087,423.352,0.0,,
405,23,869.882,238.055,869.882,238.055,0.0,,
405,24,1016.8599999999999,140.84,1011.0799999999999,140.84,5.779999999999973,0.0,1.0
405,25,915.155,262.635,915.155,262.635,0.0,,
405,26,909.231,-22.34268,909.231,-22.34268,0.0,,
405,29,751.835,143.155,754.149,140.84,3.273197366490421,-0.7856141927740905,0.7069540088507024
405,42,888.751,-4.845300000000002,889.899,-5.993300000000001,1.6235171696043302,-0.7853981633974375,0.7071067811865551
405,48,373.307,80.105,375.603,74.365,6.182169198590417,-1.1902899496825334,0.37139067635410217
406,4,367.567,371.693,365.271,375.137,4.13917286423267,-0.9827937232473329,0.5547001962252259
406,21,625.863,23.854300000000002,621.271,26.150199999999998,5.133967355759178,-0.4636301872462537,0.8944349821096717
406,22,868.087,423.352,868.087,423.352,0.0,,
406,23,869.882,238.055,869.882,238.055,0.0,,
406,24,1011.0799999999999,140.84,1011.0799999999999,139.683,1.1570000000000107,-1.5707963267948966,6.123233995736766e-17
406,25,915.155,262.635,915.155,262.635,0.0,,
406,26,909.231,-22.34268,909.231,-22.34268,0.0,,
406,29,754.149,140.84,752.992,144.312,3.659703949775193,-1.2491321804166942,0.3161457909924956
406,42,889.899,-5.993300000000001,889.899,-5.993300000000001,0.0,,
406,48,375.603,74.365,377.899,76.661,3.2470343392086254,0.7853981633974514,0.7071067811865454
407,4,365.271,375.137,351.496,380.877,14.923076928033343,-0.39481689289563177,0.9230670100027013
407,21,621.271,26.150199999999998,617.827,31.890099999999997,6.693847026187536,-1.030369140424629,0.5145023461884343
407,22,868.087,423.352,868.087,423.352,0.0,,
407,23,869.882,238.055,869.882,238.055,0.0,,
407,24,1011.0799999999999,139.683,1015.7,146.627,8.340475765806248,0.98372482167471,0.5539252351695452
407,25,915.155,262.635,915.155,262.635,0.0,,
407,26,909.231,-22.34268,909.231,-22.34268,0.0,,
407,29,752.992,144.312,750.677,143.155,2.58802511579771,0.4634748078966129,0.8945044566487469
407,42,889.899,-5.993300000000001,893.343,-5.993300000000001,3.44399999999996,0.0,1.0
407,48,377.899,76.661,374.455,76.661,3.444000000000017,0.0,1.0
408,4,351.496,380.877,348.052,378.581,4.139172864232623,0.5880026035475714,0.8320502943378415
408,21,617.827,31.890099999999997,620.123,30.742199999999997,2.566961318368515,-0.46361276518820166,0.8944427730836704
408,22,868.087,423.352,868.087,423.352,0.0,,
408,23,869.882,238.055,869.882,238.055,0.0,,
408,24,1015.7,146.627,1011.0799999999999,139.683,8.340475765806248,0.98372482167471,0.5539252351695452
408,25,915.155,262.635,915.155,262.635,0.0,,
408,26,909.231,-22.34268,909.231,-22.34268,0.0,,
408,29,750.677,143.155,747.205,143.155,3.47199999999998,0.0,1.0
408,42,893.343,-5.993300000000001,893.343,-5.993300000000001,0.0,,
408,48,374.455,76.661,377.899,74.365,4.139172864232678,-0.5880026035475666,0.8320502943378442
